comment,label
Con tìm Zalo cua Dì Ba ma con tìm k đc.0898056415 Mobi. 😬,0
Nghe có vẻ vô lí nhưng nó lại hợp lí vl 🤕,0
Hmm 😡,0
"Thầy lồn được cái sủa dơ, yêu thầy <3 🤕",0
Nhanh vcl 🤨,1
Senna said: 🥵,0
Đinh Anh Tuấn giống thôi bạn ơi bạch tuộc đấy 😫,0
Du lịch về r nhé😌 😩,0
Này đẹp hơn nè thầy 😿,0
chuong trinh moi ty thy di 😢,0
vậy giờ nói sao để nó đền bù đây? 😑 nói bao nhiu lâu rồi ? 💔,0
Cười ỉa :)) 🙄,0
t tu cuu dc r 😿,0
Ông im mẹ mồm đi 🤷,1
Chúc abe may mắn😂 🙄,0
Thuộc diện đã cách ly nên cũng may 💀,0
xin vid 😠,0
Sao mùa dịch mà lại thích đi du lịch nhỉ 🤯,0
Bí kiếp Susan 0175 😔,0
Anh Duong Tran tình hình trong đấy thế nào rồi 😑,0
Tất nhiên.có chết ngay đc đâu 😖,0
"Hi, all students 2001. 👿",0
Thứ giật tiền Minh Hiếu 😀,2
mọi chuyện có abe lo hết 🛑,0
Thích thì bố mày nhích 😖,0
Chi oi ! 😭 Song binh yen chi oi 😒,0
há há...thấy cuốc chưởng.tiên sư Dần Đần tấu hài là vui roài.. ❌,0
Sống chậm thôi các b 😒,0
Vụ khu phố mẫu ở HN 😡,0
Phạm Kim Ngân hoyyy dẫy để đi làm nè 😂 😧,0
chắc quay clip 18+ được rồi 😏,1
"I am searching for beautiful girl in the comment section, so that i can reply her and send friend request later, in hope that she will become mother of my children, who are waiting for her at home. 🙅",0
Văn vở gì nữa: 🤦,0
Xink Vy trung thu mình mặn như này chắc vui lắm =)) 🙀,0
mình lỡ rồi giờ bỏ sao được 😞 😔,0
ánh mắt vừa nói vừa phải nhìn xem vợ có nhìn thấy k đáng yêu vc :v 😵,0
Chị ba vàng ngọc đẹp và sang chảnh quá 😞,0
"Vũ Thanh Huyền Tôi chẳng hiểu sao bạn lại nói ngta như vậy, Bạn nói vậy cũng chẳng chứng minh bạn tốt đẹp hơn ngta đâu, Ngta cũng đâu có muốn bị nhiễm virus họ đã rất khổ rồi bạn nói thế nghiệp đó bạn. 😨",0
Sang thái bắn giải xong lại Đại diện cho ĐNÁ đi bắn giải quốc tế thằng nào bảo refund hết thời :)) 😑,0
Tộc trưởng thêm tuổi mới thành công . 😔 đưa bộ tộc của mình vương cao hơn máy tộc nho nhỏ kia. ☠️ Vũ Huy 🤧,0
chuẩn giáo án cặc to 🤙,1
Quạo ghê dị đó :'( 💢,0
Thanh Huyền Quá khịa 😌 🥶,0
Cô hiếu nói câu nào tuii lộn ruột câu đó 👎,0
Yến Hà hình cánh hoa nha 😂 👎,0
"Ơn đảng, ơn bác(bác của tụi bây, nó người tàu không liên quan tới tao) 😒",0
Khau nghiep qua 🚫,0
Đặng Lê Bảo Ngân ờ 🥴,0
U chị ba có lol luôn . 💝 Vụ này ngộ à nghen 🎊,2
"Vũ Đức Long mấy cái thằng nhà giàu suy nghĩ của chúng nó khác..ví dụ như chị nhưng, a tiệp ấy...😁😁 😢",0
Dm đánh răng thôi nó cũng chiếm 80% 😒,1
Tai nạn giao thông vẫn tăng đều 😔,0
phải công nhận hôm này ngài tiên tri trần dần nói haykkk.... 😑 hôm nay ngài dám đội nón cối rồi 😤,0
Chủ quán mỳ và tôm team úp cực mạnh :)) 😿,0
Nguyễn Ngọc Phương Thư woi 😓,0
Nguyễn Thành Luân có nhưng phải đạp xe đạp chứ éo có xe điện 🤬,0
"Phạm AnhQuân ae kênh chát diễn vl , k thấy câu chửi bậy nào luôn 😰",0
Dm đéo hiểu sao giờ vẫn hỏi bác Thăng :))) báo thì 1 năm trc rồi! 😔 câu like vl ad ơi. 😿,0
cảm ơn ad nha ❌,0
Nhưng lại lười giải thích🤷🏿‍♀️ ❌,0
Đây là đàn ông hay đàn bà vậy ☠️,0
Ok nha thầy 😫,0
"Không phải tớ chế đâu, hihi 😠",0
Nói chung được cái tấu hài với gáy khét thôi 🥴,0
Hard thế hard nữa vẫn thế =))) 🙄,0
Bọn bạn sau khi tỉnh 🙅,0
LÊ HuÂn Diệp Diệp Nguyễn Sơn cập nhật thông tin 😿,0
Đừng hút game khi chơi cần 😈,0
Yến Lương 😂😂😂 🛑,0
Nói chuyện zô zăn hóa là mày coy ckung` tao bắn chết đó nhe mày =))) 👍,2
Anh nói chuẩn luôn 😌 👿,0
Trần Thị Hiệp ra đảo chơi 1 ngày. 🥵 Mới dìa lại đất liền r nè m 😂😂😂 😧,0
🤣 🤒,0
Có văn hóa nhé 🤬,0
Nhục mặt chửi nhau roi giờ chơi nhau chửi mướn đề con vk trả tien kaaaaaa 🙆,1
Nguyễn Đức Thắngg chủ tịch chắc khó à nha 😡,0
Clear gầu clear luôn cả chuỗi 😿,0
Hình TP HCM mình chụp sáng nay 😱 💢,0
"Tưởng thế là hay, lớn r à không! 😟 Già r mà k biết suy nghĩ gì hết 🙃",1
Lê Hậu trend gì trông hay em nhờ 🤣🤣 😢,0
Việt nam ơii 💢,0
Bong gia xam lol qua 🤗,2
"Nhà nước vn là một lũ cặn bả, chó má nhất vũ trụ 😙",2
LÌ XÌ ĐI ABE ỚIIIIIIIIIIII 😑,0
Chi ba đẹp qua 😧,0
Đánh răng chiếm mẹ 2/3 Mv rồi :) 😓,0
Nhờ thầy mà em cảm thấy mình không phải là đứa chơi ngu nhất liên minh 😖,0
Tuyệt vời quá cô ơi ❤ 😞,0
thầy ơi chỉ em với sao em không cài đặt được phím trang bị 👎,0
""" tôi xem phim lại đéo biết khóc bao giờ "" =)) 😡",0
Anh Khoa à à ok :)) lag xíu 🥴,0
NT Trang Như Ýi 😔,0
Đẹp zai giống bố nhưng tâm hồn thích chơi đồ chơi con gái :v 🤡,0
Quang Minh best xiaolin :v 😂,2
Mn bây giờ có ý thức bảo vệ sức khỏe của bản thân bằng cách béo khỏe mỗi ngày 🤧,0
muốn lắm nhưng k đc:))) 😦,0
Vn chết là vừa.cho dân nó xướng 💚,2
con chó phải không 😏,1
Nghe thì có vẻ vô lí nhưng lại cực kì hợp lí và thuyết phục :)) 🚫,0
Hãy qua cô ơi 🤯,0
Hôm sau bật stream của mình và xem lại belike: 🥶,0
Phương Thảo sếp đây nhé:)) ☠️,0
Thế nên ở nhà xem phim thôi ko ra ngoài tiếp xúc ai làm gì cả :( 😈,0
Nút này dc làm từ vàng hả ae :v 🥵,0
thiếu pha đốt phong long của thầy tui r :)) 😖,0
Nhx mà Anh ơi Lương a có 7-8 tr mà sao mua đc cái ổ cứng 9 tr 5 thế :)) 😞,0
Giết người dấu tay đây mà 🤙,1
Cố lên nào anh em! 😬 Phải có cái đầu lạnh. 🤦 Quyết Đoán - Tự Tin - May mắn 😰,0
b52 ơi lứng quá B52 i 😑,1
Sau hôm nay mặt Cuốc Sư xệ quá vậy. 😒 Nghi nhiễm corona lắm nà( a men tiết nhiên tui là đạo phật mà) 😠,0
ngon thế 💔,0
qua sam 🤝,1
Anh em ai thiện chí giúp tôi thoát nợ với 😬,0
Trời đất dung hoa ❌,0
Lê Văn Quật chịu luôn :>> 🙅,0
T nghĩ đây là djchip :)) 😓,0
ui dyt mẹ dân còng lưng ra gánh.thuê đánh x2 .đéo mẹ Đổi Mới Cuộc Sống 🤙,1
Hello thầy 🤦,0
T đã đy trc trend này mừ mấy năm r...lạc hậu quá 🤕,0
Nó đéo làm như vậy thì gọi đéo gì là dư luận viên? ✨,2
Lê Phú Cường sad 😦,0
Rồi những người không có Smartphone thi biết làm sao :( 😧,0
Diệu Linh hqua c cho em xem cái gì mà tiên đấy đúng k? 😿,0
để Đù làm 😨,0
"Tuân ơi anh đẹp trai quá anhh ơii, em mà làm con trai là em húp anh luôn rồi:v 😨",0
Đập đi em 😒,0
Nhung Lê ng này đâu có chung chuyến bay vs Nhung đâu 😫,0
Mắc cười quá đi châu ơi 🙀,0
Phan Nhuệ Anh . 😑,0
Nguyễn Thị Duyên xin link pim 😈,0
"Ông tuân thấy cưng,, cho e hỏi nhân vật hùng với tư nha khoẻ ko ạ?? 🥶 Vl 😨",0
Đố thầy biết em đang xem gì 😰,0
nào ai có người iu bao giờ đâu mà biếc 🤬,0
"Ai cho anh mược cục sạc dự phòng đi, dây dợ loằng ngoằng quá 🤯",0
Cái mỏ y như mỏ của susan 0175 :))) 🙄,0
Già mà non quá aba 💖,2
có khi nào bạn ăn nhầm phải con so nên nó mới có mùi vị như vậy mà bạn ko biết ko 😕 🤡,0
Lol con điên 🤭,2
Ngọc Trầnc 😣,0
Năm nay là Táo Quân Vi Hành b ạ kphai Táo lên chầu như mọi năm 😓,0
"Nỗ lực của bản thân sẽ cho người khác cái nhìn hoàn hảo hơn chứ không chỉ mỗi tình yêu và sự bao dung vì sau này tình yêu không làm cho cuộc sống ấm no đầy đủ về vật chất mà chỉ về mặt tinh thần, tình cảm,... 😫 vậy nên đi kề với tình yêu cần có sự cố gắn 🥶",0
đôi khi điều tích cực lại nằm trong tiếng thở dài 😬,0
Ví dụ 2 con bị cụt đuôi thì phân biệt nó như thế nào nữa 🥴,0
Cực kì thuyết phục 🤣🤣🤣 😓,0
Cầm lấy mà đi chơi đào đi anh Dương 🚫,0
chỉ uoc 🙀,0
Võ Thị Thanh Thảo ghê chớ bạn 😓,0
Lê Thế Hào cc dell bk cailoz j ve nghe thuat im 🙂,2
Tôi đã từng cố gắng 😞,0
Tụi bay like trang này chưa vậy ? 😿 =)) 😰,0
Ý thức như đb 😕,1
Kathleen Nguyen đừng đi grab nha má 😧,0
Trunq Xuân Cao k khiến mặt nhắc nhé hihi 🤯,0
M tính chơi bê đê à 🤗,2
nghe quen thiệc sự 🤒,0
Vẽ con gà :D 😡,0
Vũ Béoo Hoàng Hiệp Thành St Lâmbuisoicapytn hôm nào a đưa các chú đi chơi như vậy nhé 😛 khà khà 🙂 😣,0
bốc bốc hửi hửi :)) 🤝,1
:33 🙅,0
"Thượng bất chính hạ tắc loạn. 😍 Đạo đức xuống cấp trước hết phải đánh giá vai trò của chính quyền trong quản lý, giáo dục yếu kém ko hiệu quả. 😊 Đéo làm tốt đc thì lui xuống để người có năng lực lên thay thế. 💖",2
Hoa trên giấy dẫu không sương hoa vẫn nở :(( 😧,0
Mynas ? 😤 :D 😰,0
Tôi thì rất thích chị ba chén vàng chén ngọc 🤦,0
Tấc nhiêng lờ nếu không có 75 thì k có nhân tài đi khắp thế giới để rồi trở về xây dựng 🇻🇳 vn thành con rồng 🐉 . 😡,0
bớt khẩu nghiệp đi em 😣,0
"@Hãng Bột Thương Hiệu Hai Con Voi Trần Dần ok! 😵 không khuyến khích mượn danh người khác, nhưng làm gì thì làm miễn là bạn đừng mượn danh người nổi tiếng đi làm những việc mà họ không mong muốn hoặc gây hại tới họ. 🚫 Mà bạn quảng cáo cho idol của mình nhưng đã xin phép ông Trần Dần và được ông đồng ý chưa ? 😤",0
Chủ nhật năm nhà HÓNG. 😑,0
Kệ đi:)))) ông tỉnh vlogs haha 😡,0
Maii Thu yêu lại từ đầu 🙂 😿,0
Tự nhiên nhận mình là ... ☠️,0
Yêu tất cả các emmm❤ 😑,0
chị trang ơi !!!!!! 🙄,0
Ok abe sonic 🥶,0
Hi. 😞 Đúng chất anh độ có khác. 🤬 Jo e toàn nói điệu giống anh vđái 🛑,0
thời tiết lừa thui 😑,0
Sói a chuẩn bị ra rìa 😂 😑,0
Con beat căng :))) ditnhauhong 🧐,1
Owo 😢,0
Đừng có vậy nghe hôn m 😂😂 👿,0
Sss riven gold :)) 🤯,0
Nghe mà đắng 🙀,0
Ở chỗ tôi người ta ko nghĩ đây là cánh hoa. 👿,0
:))) 🤕,0
"Hay đấy, vừa mới xme 😨",0
uoc gi cung dc vay 😩,0
Con ruồi đàn bà đây à :))))) 💪,2
"Anh tôi không chửi thề nhé , đấy là tinh hoa dân tộc đấy mọi người à🙂 😞",0
"ô mọi người chửi tiếp đi , vui quá :))) 😩",0
Anh hùng bàn phím nữa :)) 🤲,1
Minh Hoàng nó lại top ms ghê vl 😒,1
Nghe khá là mixi nhưng thật ra nó lại là Iphone🤣🤣🤣 🥶,0
Nguyễn Thị Luận sơn là cũng thế 😿,0
C noi tryen co duyên quá 😿,0
Nó lại hợp lí ah 🤯,0
Dạo này anh còn sản xuất điện thoại Cphone không ta???? 🙀 😂😂😂😂😂 🤯,0
Rút kinh nghiệm là lại đc sài nghìn tỷ . 💘,2
"Quốc Anh singed quỷ thư , mũ kèm 9 lửa :)) 😡",0
"Alex Huynh :)) à có cái lũ nó cứ nhai cái câu đất nước ngóng tiền gửi về của cái đám đó mình nghe thối quá thôi mà, lo thân còn ko xong đòi gửi tiền nuôi nhà nước =))) còn người thành đạt thì mình tin họ ko có time lướt fb chửi này nọ , đòi lật đổ này nọ đâu =)) 👿",0
Cù Hoàng Thảo My này thì hóng hớt à =)) 😰,0
M xem hết video chưa ?? 😵,0
Học lớp 3 thôi thì bạn nghĩ sẽ nchuyen đc tới đâu? 👎 Nhưng cảm thấy c này vui vẻ nhưng sau này sẽ biến chất 😒,0
Hoàng Anh Đỗ h thì bố nghĩ hồi hộp hay háo hức đây 😂😂 🥴,0
Mong anh có nhiều nghị lực tâm vững trí bền để nhiều người tiếp bước anh đi tìm ngọn đuốc tự do dân chủ. 💀,0
Hot cmt 👎,0
M1 em thăm đẻ nha chị 🥶,0
Biến lun cho đẹp bầu trời. 🙃 Tui qá mệt mõi rồi 😕,1
Bán hàng online bất chấp vậy hả trời 🙃,1
Bọn cặn bả xã hội 🙆,1
Áo đẹp vậy anh be 💀,0
"Kiểu như 1 nét đẹp văn hoá "" nếu chưa bị mất ví thì k thể nói bạn đã đén vn "" 😂😂😂 😚",2
Cầu này của chụy bỏ tiền ra xây chị chạy làn nào kệ chụy 🤕,0
vào vietnamfootball mà xem 😣,0
Ai lớp du chu cờ mo =)) 😓,0
Đỉnh ❤ 😓,0
A trung sonic 😈,0
xã hội thời mạt pháp :3 😬,0
Nhi Yen sống hơi chậm rồi :3 🤧,0
K lấy vợ sớm là thầy cua luôn ngọc trinh r 👎,0
oh yearrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr <3 😵,0
Nhung ơi là nhung 😡,0
Nguyễn Minh Triết vãi 🙄,0
Thấy racking boy chưa tộc trưởng 🥴,0
Huyền Khánh Phùng chuẩn luôn chị ơi hahaa 😭,0
sẵn ạ 🛑,0
lương dân xứ này rất cảm ơn bộ thương mại Hoa Kì!👏👏👏 💀,0
Dung D. 💢 Tr haiza 👎,0
đc a ưi 😂😂😂😂😂 😦,0
Con này không thay đổi được nữa rồi 😞,0
Đúng cmn rồi còn dề 😞,0
nhìn bê tha quá 😩,0
Lan Lưu mốt trang điểm cô dâu như zầy nè em :))) 😒,0
Tú Phạm 🙂 😞,0
Chán mọi thứ đang diễn ra 😔 😞,0
Bài này thích mỗi cái beat của HOAPROX 😿,0
Bên Đà Nẵng chắc văn minh hơn nơi khác :)) 🙌,2
Tìm ra sự khác biệt nào mấy mem 😂😂 🙅,0
A looooo ☠️,0
"chúng nó bảo là bán cho tôi bằng thật, thế đéo nào lại bán cho tôi bằng giả :v 😒",0
Bác không phải là ông Trần đâu bác ơi! 🤯 Đừng có mơ! 😡 Ông Trần là Đức Cố Quản Trần Văn Thành đó bác Dần ơi! 😖,0
Mỗi câu nói một câu ditme :)) tưởng thế là hay tưởng thế là ngầu 😌 khẩu nghiệp vãi l 😕,1
thôi anh im mẹ mồm đi nói nhiều quá 😘,2
*Không biết ông già mình định làm gì nữa đây?* 😭,0
"Bên Mĩ bây giờ ghê lắm rồi! 👿 Hơn cả chục ngàn người, tại bang của ông ở đã có người chết. 😈 Tui chỉ mong ông MẠNH KHOẺ ,BÌNH AN ,TAI QUA NẠN KHỎI thôi! 🤒",0
Không hay như các bài trc . 😦,0
Ninh Trần idol của em ~ cũng from mixi with love à :v 😫,0
Anh gáy vậy thoyyy chứ anh yêu vợ lắm :))) 😫,0
Ôi thôi xong r ae ạ 🙃 🥴,0
Đăng ký ở đâu vậy. 😞,0
Cực kì thuyết phục..!😝 🙅,0
Một bộ phim không -tấu- hài?? 😫,0
Coi như năm nay đen thôi mình vẫn còn nhiều giải để sửa sai mà. 😰 Cảm ơn tất cả mọi người trong team RF đã mang đến cho chúng mình những giây phút tuyệt vời nhất 😤,0
E nhìn chị e thấy chị đẹp quá chừng e chúc chị hp nhé chị yêu 🛑,0
Linda xuat sac 😧,0
mình không hiểu được vì sao một nước nông nghiệp chăn nuôi xhcn lừng danh như đông lào mà thịt heo lại đắt gấp đôi gấp 3 thịt lợn nhập khẩu tư bản được nuôi tít bên kia nữa vòng trái đất mang về tận cửa nhà !!!! 💖,2
Kim Trang trend bác ạ 🤧,0
Alo mọi ng ơi tóm tắt video giúp mình với =)) 😰,0
Bớt gáy lại nha abe 🥰,2
Tt7 susan 0175 😈,0
:))] 🤕,0
Con thấy cái đó con xỉu 3Ngày😂 😦,0
Nguyễn Thanh xin video bạn ưii 🤒,0
Nhung Nhung ló là phải thế chị ợ 😿,0
"sao lại có lắm thằng "" tài giỏi"" trong việc sáng tạo ra những thứ hại đời hại người thế nhỉ, chả hiểu học theo đạo đức của ai ! 🧡",2
lươn khươn kiểu cao lãnh:( 😭,0
Phobolsatv ơi. 😓 Lâu lắm chưa dc xem hài 💔,0
tren tuy ms ở hàn vs tên gọi cánh cmn hoa nhưng ở vn nó đã là trend từ thời ơ cmn kìa vs tên gọi lá cmn mít :3 🤒,0
Bác Thăng chuẩn quá 🤦,0
Nhờ thằng Mỹ mà Tàu Khựa đã chiếm bải cạn năm 2012. 💖 Cảm ơn thằng chó ad đã chỉ điểm nhé 🥰,2
Ít nhất ngta cũng làm từ thiện đâu có như cái thứ của m con linh cá lóc. 💫 Ko đóng góp mà còn chửi việt nam nx 💛,2
Nếu ổng ở VN thì có thể chữa lành bệnh được không nhỉ. 🤯 VN giỏi mà. 👎,0
a i love you 🥶,0
Học sinh chuyên toán tính vậy =)))) 😿,0
tối nay tiếp phần 2 anh ơi =)) 😨,0
Cũng là 1tr nhưng là 1tr like và dislike. 😒 Haizzz âu cũng là cái số 😖,0
"Thấy chán ad page này kiến thức thì nông cản cái gì cũng auto sủa, cái nhìn thì tiêu cực, nói chung là dốt còn nát 🙂",2
Ok thầy ơi =))) 😣,0
Hôm sau bật stream của mình và xem lại belike: 😓,0
Duyên dáng quá. 🙅,0
Cô nói câu nào cười câu đó 😈,0
Tóc đan trường mới đẹp anh ưi 😬,0
Tóc em càng dài càng quắn anh thế thôi ha ha :(( 🤬,0
"Cái đó là chuyện ở dưới huyện, trên chính phủ sao nắm đc mà vơ đũa, nếu họ làm từ tròn vai đến tốt thì cả họ cả làng làm quan thif khó mà lên tiếng, còn.một khi tắc trách thì m cứ mà tự do mà khiếu nại, lúc đó ai bảo m phản động ??? 😬",0
Định nghĩa ko cần làm vẫn có lương 🥴,0
